transaction_id,customer_id,date,time,transaction_type,amount,location,merchant_category,is_fraud
T00019412,CUST000290,2023-05-20,01:20:26,TRANSFER,1726.68,Dallas,Retail,0
T00027166,CUST000528,2023-06-29,22:01:14,PAYMENT,294.0,San Jose,Food,0
T00021905,CUST000011,2023-05-27,19:57:15,TRANSFER,618.88,San Jose,Retail,0
T00006478,CUST000567,2023-01-10,19:16:30,CASH_WITHDRAWAL,32.9,Houston,Utilities,0
T00003660,CUST000209,2023-09-25,23:32:23,CREDIT,680.74,Phoenix,Healthcare,0
T00023942,CUST000893,2023-09-26,07:02:32,CASH_WITHDRAWAL,59.6,Houston,Entertainment,0
T00030395,CUST000797,2023-03-08,21:50:51,DEBIT,144.64,Phoenix,Entertainment,0
T00024391,CUST000536,2023-02-04,22:33:49,DEBIT,152.41,Dallas,Healthcare,0
T00021171,CUST000045,2023-07-16,06:55:34,DEBIT,80.29,Houston,Utilities,0
T00023673,CUST000526,2023-10-17,07:14:24,CASH_WITHDRAWAL,202.29,Phoenix,Healthcare,0
T00046666,CUST000901,2023-02-21,21:38:02,CASH_WITHDRAWAL,56.84,Houston,Healthcare,0
T00031221,CUST000493,2023-09-23,11:53:35,PAYMENT,479.06,Phoenix,Food,0
T00029962,CUST000241,2023-08-26,15:42:40,TRANSFER,578.52,Houston,Technology,0
T00013723,CUST000251,2023-09-01,01:01:43,DEBIT,60.45,Philadelphia,Retail,0
T00015917,CUST000134,2023-11-06,07:10:06,PAYMENT,301.94,Philadelphia,Technology,0
T00006779,CUST000651,2023-05-04,11:22:03,CREDIT,1873.88,San Jose,Food,0
T00048261,CUST000021,2023-03-12,00:02:05,TRANSFER,144.17,Lagos,Travel,1
T00044074,CUST000972,2023-02-12,16:10:11,TRANSFER,1972.42,San Jose,Travel,0
T00023378,CUST000209,2023-07-07,04:38:25,DEBIT,46.74,San Jose,Technology,0
T00000890,CUST000690,2023-10-18,19:12:40,CASH_WITHDRAWAL,41.29,Chicago,Technology,0
T00017900,CUST000574,2023-06-02,18:23:13,CASH_WITHDRAWAL,209.7,San Diego,Technology,0
T00023455,CUST000161,2023-04-08,04:29:54,CASH_WITHDRAWAL,295.01,San Jose,Education,0
T00017624,CUST000052,2023-11-27,14:46:27,PAYMENT,62.52,Phoenix,Travel,0
T00012465,CUST000871,2023-07-14,13:33:40,CREDIT,1864.24,Chicago,Utilities,0
T00031181,CUST000018,2023-03-20,20:38:49,PAYMENT,189.28,San Jose,Healthcare,0
T00046143,CUST000788,2023-04-30,19:11:00,DEBIT,86.43,Phoenix,Education,0
T00026695,CUST000211,2023-06-29,00:04:22,TRANSFER,1665.91,San Jose,Healthcare,0
T00030559,CUST000681,2023-10-06,02:29:15,DEBIT,38.38,New York,Travel,0
T00020109,CUST000591,2023-12-30,06:22:00,TRANSFER,1137.1,San Antonio,Food,0
T00040779,CUST000829,2023-06-29,23:34:37,CASH_WITHDRAWAL,97.13,Chicago,Technology,0
T00029779,CUST000288,2023-08-05,12:09:37,CASH_WITHDRAWAL,42.63,San Diego,Food,0
T00005729,CUST000343,2023-06-27,08:30:23,TRANSFER,533.83,Dallas,Food,0
T00012815,CUST000733,2023-10-02,12:18:42,DEBIT,55.85,San Antonio,Technology,0
T00024854,CUST000283,2023-11-20,17:17:09,DEBIT,129.33,New York,Utilities,0
T00032008,CUST000685,2023-08-30,03:45:47,CREDIT,155.08,Philadelphia,Healthcare,0
T00009468,CUST000968,2023-08-07,08:02:15,DEBIT,80.09,San Jose,Entertainment,0
T00042743,CUST000791,2023-06-25,07:29:06,CREDIT,343.5,San Diego,Entertainment,0
T00025080,CUST000749,2023-04-03,23:37:25,CASH_WITHDRAWAL,158.91,Phoenix,Entertainment,0
T00018495,CUST000145,2023-01-15,11:59:29,DEBIT,135.74,Philadelphia,Healthcare,0
T00030065,CUST000818,2023-02-04,20:37:47,DEBIT,177.47,Phoenix,Travel,0
T00013278,CUST000822,2023-08-18,11:27:21,PAYMENT,92.72,Dallas,Entertainment,0
T00037009,CUST000086,2023-01-11,05:40:33,TRANSFER,178.98,Phoenix,Technology,0
T00014794,CUST000651,2023-11-23,04:45:19,CASH_WITHDRAWAL,64.8,Philadelphia,Utilities,0
T00046896,CUST000482,2023-04-09,02:42:10,DEBIT,96.84,Phoenix,Travel,0
T00000429,CUST000965,2023-09-07,20:08:25,DEBIT,158.23,Philadelphia,Education,0
T00001281,CUST000091,2023-01-03,13:41:32,DEBIT,129.57,Phoenix,Education,0
T00036752,CUST000033,2023-02-17,13:23:49,TRANSFER,782.76,Philadelphia,Entertainment,0
T00047713,CUST000334,2023-11-23,19:51:39,CREDIT,192.71,New York,Healthcare,1
T00040551,CUST000402,2023-12-03,13:10:50,CASH_WITHDRAWAL,292.79,New York,Technology,0
T00051958,CUST000666,2023-10-21,18:54:29,TRANSFER,243.87,Mumbai,Utilities,1
T00027090,CUST000270,2023-07-01,11:17:08,CASH_WITHDRAWAL,236.03,Phoenix,Retail,0
T00004884,CUST000630,2023-02-13,04:26:50,DEBIT,28.81,San Jose,Utilities,0
T00042892,CUST000290,2023-11-05,09:23:37,TRANSFER,1419.19,San Antonio,Travel,0
T00050867,CUST000392,2023-05-12,16:41:40,CREDIT,117.17,Phoenix,Technology,1
T00008409,CUST000394,2023-04-18,03:45:27,CREDIT,4324.79,Houston,Technology,0
T00034174,CUST000975,2023-12-17,16:56:50,DEBIT,127.86,Philadelphia,Healthcare,0
T00040000,CUST000253,2023-09-01,17:59:30,DEBIT,98.78,Los Angeles,Technology,0
T00000385,CUST000052,2023-09-18,03:18:18,CREDIT,1205.79,Houston,Retail,0
T00032052,CUST000398,2023-12-01,01:08:16,CASH_WITHDRAWAL,133.77,Chicago,Entertainment,0
T00026816,CUST000485,2023-03-03,14:50:50,CASH_WITHDRAWAL,258.21,Dallas,Education,0
T00041746,CUST000774,2023-09-14,20:21:33,CASH_WITHDRAWAL,82.12,San Diego,Travel,0
T00028197,CUST000379,2023-11-25,02:21:16,TRANSFER,132.43,San Diego,Food,0
T00038899,CUST000736,2023-05-09,20:27:23,CREDIT,2438.08,San Jose,Healthcare,0
T00010824,CUST000433,2023-04-16,16:45:44,TRANSFER,201.37,New York,Travel,0
T00012900,CUST000024,2023-08-09,10:11:40,CASH_WITHDRAWAL,292.28,Dallas,Education,0
T00009957,CUST000444,2023-04-21,11:31:46,CASH_WITHDRAWAL,206.99,Houston,Education,0
T00004890,CUST000915,2023-01-30,03:32:00,PAYMENT,78.08,Philadelphia,Utilities,0
T00048283,CUST000486,2023-01-21,22:17:21,DEBIT,94.4,Houston,Retail,1
T00050188,CUST000659,2023-12-05,22:09:44,PAYMENT,49076.91,San Diego,Technology,1
T00051799,CUST000321,2023-03-25,06:55:40,PAYMENT,341.91,New York,Cryptocurrency,1
T00041210,CUST000693,2023-01-10,14:58:54,PAYMENT,171.43,San Diego,Healthcare,0
T00032619,CUST000689,2023-08-02,15:21:07,PAYMENT,115.4,New York,Travel,0
T00018087,CUST000443,2023-11-25,00:04:46,CASH_WITHDRAWAL,31.97,Dallas,Retail,0
T00035601,CUST000807,2023-03-17,02:13:48,DEBIT,180.23,Chicago,Healthcare,0
T00001039,CUST000873,2023-05-31,11:23:29,DEBIT,97.4,Chicago,Travel,0
T00024012,CUST000082,2023-03-28,03:11:49,DEBIT,54.5,San Jose,Travel,0
T00039644,CUST000760,2023-04-15,13:34:33,CASH_WITHDRAWAL,177.57,San Diego,Travel,0
T00027012,CUST000564,2023-04-12,21:58:30,CREDIT,4841.01,San Antonio,Retail,0
T00032593,CUST000884,2023-11-14,12:35:30,DEBIT,172.0,Houston,Travel,0
T00003564,CUST000108,2023-04-17,12:06:35,DEBIT,137.8,Phoenix,Education,0
T00049818,CUST000512,2023-04-01,04:26:43,DEBIT,125.35,Phoenix,Retail,1
T00043611,CUST000577,2023-05-25,10:30:22,PAYMENT,289.1,Los Angeles,Technology,0
T00029741,CUST000616,2023-07-31,23:32:33,DEBIT,164.74,San Antonio,Education,0
T00038924,CUST000830,2023-09-19,16:03:22,CASH_WITHDRAWAL,97.99,San Jose,Technology,0
T00049655,CUST000552,2023-02-23,02:40:49,TRANSFER,119.69,San Antonio,Education,1
T00041490,CUST000242,2023-08-30,16:27:00,DEBIT,161.96,Chicago,Healthcare,0
T00014828,CUST000831,2023-10-14,02:28:38,PAYMENT,224.51,Philadelphia,Utilities,0
T00044136,CUST000446,2023-06-30,18:43:20,CASH_WITHDRAWAL,131.49,San Antonio,Travel,0
T00043565,CUST000392,2023-03-31,19:48:52,CREDIT,4498.93,Los Angeles,Entertainment,0
T00031776,CUST000161,2023-03-19,03:38:18,PAYMENT,60.64,San Jose,Travel,0
T00040227,CUST000607,2023-08-17,05:46:20,CASH_WITHDRAWAL,21.02,Los Angeles,Healthcare,0
T00020034,CUST000199,2023-11-08,18:44:24,CREDIT,166.05,New York,Travel,0
T00019321,CUST000805,2023-05-22,09:23:30,PAYMENT,102.15,San Jose,Technology,0
T00006108,CUST000157,2023-11-23,08:07:42,CASH_WITHDRAWAL,255.62,Dallas,Utilities,0
T00052095,CUST000212,2023-08-21,03:16:15,PAYMENT,423.08,Los Angeles,Cryptocurrency,1
T00027238,CUST000876,2023-01-18,13:05:14,TRANSFER,723.65,Houston,Healthcare,0
T00018958,CUST000567,2023-12-25,11:58:19,CREDIT,4433.93,Houston,Food,0
T00017255,CUST000519,2023-01-26,02:33:24,TRANSFER,1155.4,San Antonio,Healthcare,0
T00027548,CUST000509,2023-01-10,09:10:24,CREDIT,2333.68,Phoenix,Education,0
T00019863,CUST000723,2023-08-11,04:46:47,CASH_WITHDRAWAL,129.07,Philadelphia,Education,0
T00044841,CUST000177,2023-07-31,08:44:14,CREDIT,1547.59,Los Angeles,Food,0
T00028516,CUST000006,2023-01-13,08:37:54,CASH_WITHDRAWAL,156.07,San Diego,Technology,0
T00035962,CUST000304,2023-06-03,23:29:33,CASH_WITHDRAWAL,256.07,Los Angeles,Food,0
T00010134,CUST000064,2023-01-12,19:36:19,CREDIT,4289.3,Phoenix,Travel,0
T00009987,CUST000820,2023-10-27,09:35:48,CASH_WITHDRAWAL,266.13,New York,Healthcare,0
T00004252,CUST000068,2023-06-19,16:29:20,CREDIT,3481.46,Houston,Healthcare,0
T00018245,CUST000805,2023-04-13,18:07:50,DEBIT,66.87,Chicago,Utilities,0
T00011209,CUST000768,2023-03-24,11:58:59,TRANSFER,1110.98,Philadelphia,Healthcare,0
T00027053,CUST000198,2023-03-24,19:53:56,PAYMENT,326.55,New York,Healthcare,0
T00003418,CUST000018,2023-08-28,06:48:53,CASH_WITHDRAWAL,274.23,San Antonio,Technology,0
T00047013,CUST000335,2023-05-23,23:50:44,CASH_WITHDRAWAL,207.64,Phoenix,Retail,0
T00003263,CUST000049,2023-02-24,16:49:39,DEBIT,62.33,New York,Food,0
T00009186,CUST000056,2023-03-10,06:07:45,CASH_WITHDRAWAL,118.66,San Antonio,Utilities,0
T00036376,CUST000969,2023-06-21,04:14:20,TRANSFER,1461.75,New York,Technology,0
T00042718,CUST000304,2023-07-08,11:34:32,CASH_WITHDRAWAL,179.53,Houston,Entertainment,0
T00034534,CUST000364,2023-10-30,12:41:44,DEBIT,157.13,Philadelphia,Healthcare,0
T00041760,CUST000660,2023-04-14,07:38:43,PAYMENT,192.07,Philadelphia,Retail,0
T00020024,CUST000030,2023-08-04,03:55:19,TRANSFER,564.21,Philadelphia,Healthcare,0
T00009263,CUST000581,2023-02-07,05:41:30,TRANSFER,704.52,Chicago,Healthcare,0
T00003697,CUST000583,2023-10-19,03:00:29,DEBIT,139.6,San Diego,Entertainment,0
T00044434,CUST000528,2023-03-08,14:16:56,TRANSFER,1189.39,San Antonio,Food,0
T00024669,CUST000294,2023-03-04,10:08:48,CREDIT,1757.09,Dallas,Utilities,0
T00033433,CUST000763,2023-04-12,22:17:31,TRANSFER,1966.33,San Antonio,Retail,0
T00037455,CUST000873,2023-10-14,09:29:16,PAYMENT,147.39,New York,Education,0
T00005114,CUST000443,2023-06-18,22:19:11,DEBIT,105.37,Dallas,Retail,0
T00048258,CUST000561,2023-12-25,12:06:24,CASH_WITHDRAWAL,195.94,Phoenix,Utilities,1
T00036653,CUST000292,2023-01-04,21:41:09,PAYMENT,417.37,San Jose,Food,0
T00033981,CUST000433,2023-09-21,17:26:03,CASH_WITHDRAWAL,130.03,San Diego,Travel,0
T00043667,CUST000689,2023-06-13,12:16:11,CASH_WITHDRAWAL,42.67,San Antonio,Healthcare,0
T00008821,CUST000164,2023-09-22,08:39:35,CASH_WITHDRAWAL,72.1,Houston,Education,0
T00015537,CUST000571,2023-06-12,13:20:27,DEBIT,150.52,Los Angeles,Utilities,0
T00004772,CUST000336,2023-02-28,03:29:27,CASH_WITHDRAWAL,97.3,San Antonio,Food,0
T00045074,CUST000370,2023-11-18,17:55:21,PAYMENT,287.1,Philadelphia,Entertainment,0
T00039899,CUST000796,2023-09-04,13:03:59,CREDIT,3125.23,Philadelphia,Healthcare,0
T00012805,CUST001000,2023-10-31,23:06:54,CREDIT,2926.41,San Jose,Healthcare,0
T00031565,CUST000244,2023-04-22,15:20:36,PAYMENT,375.78,Dallas,Technology,0
T00016875,CUST000692,2023-10-01,04:13:00,DEBIT,114.52,San Antonio,Technology,0
T00009694,CUST000302,2023-07-28,15:55:45,CASH_WITHDRAWAL,264.25,Los Angeles,Retail,0
T00014667,CUST000878,2023-08-07,11:30:05,PAYMENT,345.0,San Antonio,Healthcare,0
T00016849,CUST000528,2023-10-15,09:01:25,TRANSFER,1470.14,San Antonio,Entertainment,0
T00029370,CUST000322,2023-12-18,17:49:22,PAYMENT,383.23,Los Angeles,Education,0
T00020693,CUST000594,2023-11-29,01:19:52,CREDIT,750.73,Houston,Retail,0
T00018650,CUST000758,2023-01-26,02:58:06,CASH_WITHDRAWAL,39.75,Philadelphia,Retail,0
T00025847,CUST000283,2023-08-10,08:38:08,DEBIT,67.0,San Diego,Travel,0
T00040320,CUST000216,2023-08-19,14:07:59,PAYMENT,163.63,San Diego,Healthcare,0
T00018577,CUST000090,2023-02-25,01:45:15,CREDIT,152.22,Phoenix,Travel,0
T00026136,CUST000489,2023-12-08,22:53:08,TRANSFER,60.31,San Antonio,Entertainment,0
T00033233,CUST000884,2023-04-20,02:10:03,CASH_WITHDRAWAL,20.56,Philadelphia,Retail,0
T00024973,CUST000372,2023-01-27,09:34:22,CREDIT,772.94,Phoenix,Technology,0
T00035857,CUST000353,2023-06-15,08:20:49,TRANSFER,1102.77,San Diego,Retail,0
T00043995,CUST000167,2023-02-02,16:14:12,TRANSFER,815.69,San Jose,Food,0
T00047988,CUST000993,2023-10-22,00:08:45,CREDIT,519.71,Mumbai,Retail,1
T00041135,CUST000187,2023-10-07,17:01:39,PAYMENT,119.73,Houston,Technology,0
T00042082,CUST000146,2023-03-15,20:37:55,TRANSFER,908.82,Los Angeles,Utilities,0
T00013420,CUST000613,2023-09-21,03:08:08,PAYMENT,99.66,Chicago,Technology,0
T00027583,CUST000722,2023-03-03,07:23:11,CREDIT,1218.93,Philadelphia,Retail,0
T00011836,CUST000017,2023-07-22,01:33:21,TRANSFER,630.88,Chicago,Technology,0
T00003180,CUST000746,2023-03-28,04:03:37,TRANSFER,1621.6,Los Angeles,Food,0
T00050708,CUST000019,2023-01-14,16:03:31,CASH_WITHDRAWAL,147.2,San Diego,Technology,1
T00021100,CUST000113,2023-06-23,16:31:43,DEBIT,142.95,New York,Utilities,0
T00017922,CUST000849,2023-01-24,08:31:38,CREDIT,1851.16,San Jose,Food,0
T00009632,CUST000400,2023-06-16,03:03:38,PAYMENT,150.43,Dallas,Education,0
T00045615,CUST000361,2023-11-14,17:19:41,TRANSFER,1752.8,Chicago,Technology,0
T00006810,CUST000922,2023-06-28,10:10:20,TRANSFER,147.82,Phoenix,Retail,0
T00038469,CUST000646,2023-08-30,22:32:39,TRANSFER,967.22,Los Angeles,Education,0
T00039270,CUST000687,2023-11-26,05:19:49,CREDIT,4886.32,Los Angeles,Food,0
T00037764,CUST000799,2023-03-25,20:02:54,CASH_WITHDRAWAL,48.17,Dallas,Retail,0
T00009073,CUST000177,2023-05-04,07:23:35,DEBIT,91.63,San Antonio,Technology,0
T00022815,CUST000076,2023-09-13,15:37:54,CREDIT,170.11,San Jose,Utilities,0
T00033495,CUST000404,2023-06-30,03:25:34,TRANSFER,1189.63,San Antonio,Education,0
T00030864,CUST000998,2023-11-22,01:39:53,DEBIT,193.06,Phoenix,Utilities,0
T00044230,CUST000655,2023-11-01,10:02:40,PAYMENT,296.31,San Diego,Travel,0
T00022583,CUST000213,2023-11-13,02:35:47,CREDIT,3484.77,Los Angeles,Food,0
T00027531,CUST000923,2023-08-26,16:27:45,CREDIT,554.89,San Diego,Healthcare,0
T00027275,CUST000324,2023-05-19,10:53:56,DEBIT,186.4,San Diego,Travel,0
T00049652,CUST000995,2023-06-03,00:09:51,PAYMENT,689.02,San Antonio,Cryptocurrency,1
T00044296,CUST000265,2023-03-22,18:34:49,CASH_WITHDRAWAL,292.87,Dallas,Technology,0
T00031175,CUST000672,2023-12-12,02:35:04,CASH_WITHDRAWAL,282.38,Chicago,Healthcare,0
T00046817,CUST000566,2023-10-08,17:32:38,DEBIT,115.9,Philadelphia,Food,0
T00003861,CUST000194,2023-04-11,17:32:57,CASH_WITHDRAWAL,131.03,Houston,Food,0
T00049095,CUST000661,2023-10-15,16:00:05,PAYMENT,258.75,New York,Cryptocurrency,1
T00039765,CUST000505,2023-06-28,15:11:18,PAYMENT,205.26,San Diego,Healthcare,0
T00023364,CUST000888,2023-05-14,12:42:24,CREDIT,3320.47,Philadelphia,Healthcare,0
T00018215,CUST000132,2023-11-28,17:16:02,CASH_WITHDRAWAL,184.54,Los Angeles,Education,0
T00041177,CUST000895,2023-09-01,08:49:41,CREDIT,1295.02,San Antonio,Travel,0
T00000147,CUST000271,2023-09-14,11:38:11,PAYMENT,86.96,Chicago,Food,0
T00046859,CUST000692,2023-02-25,10:43:47,CREDIT,3480.96,San Antonio,Utilities,0
T00045578,CUST000763,2023-03-04,23:38:06,CREDIT,2118.04,Chicago,Travel,0
T00047395,CUST000702,2023-11-23,07:47:54,TRANSFER,1081.14,San Antonio,Entertainment,0
T00012662,CUST000873,2023-11-23,21:02:27,DEBIT,40.08,San Antonio,Education,0
T00018999,CUST000665,2023-02-11,08:31:09,DEBIT,9.43,San Antonio,Entertainment,0
T00043152,CUST000662,2023-04-12,05:55:15,TRANSFER,1850.25,Dallas,Healthcare,0
T00042970,CUST000871,2023-01-08,18:13:33,CASH_WITHDRAWAL,67.42,Houston,Healthcare,0
T00033070,CUST000495,2023-02-26,15:39:30,PAYMENT,361.53,Houston,Retail,0
T00042134,CUST000478,2023-04-01,09:15:17,CREDIT,3263.27,San Diego,Food,0
T00007142,CUST000847,2023-04-29,08:26:18,CASH_WITHDRAWAL,136.78,Chicago,Entertainment,0
T00021463,CUST000180,2023-01-13,15:15:36,TRANSFER,223.72,San Jose,Food,0
T00027544,CUST000346,2023-06-11,00:33:04,PAYMENT,407.3,San Jose,Education,0
T00047955,CUST000787,2023-10-09,03:48:31,DEBIT,137.86,Dallas,Technology,1
T00007831,CUST000696,2023-06-30,11:56:13,CREDIT,520.88,San Diego,Entertainment,0
T00004060,CUST000771,2023-06-18,17:03:49,CREDIT,658.98,Los Angeles,Travel,0
T00023846,CUST000260,2023-04-05,23:11:11,TRANSFER,1307.48,San Antonio,Utilities,0
T00048019,CUST000854,2023-01-13,23:37:02,TRANSFER,15267.22,San Diego,Entertainment,1
T00032537,CUST000343,2023-07-20,10:41:40,CASH_WITHDRAWAL,72.59,Houston,Food,0
T00050030,CUST000491,2023-02-26,04:17:45,PAYMENT,377.86,San Antonio,Cryptocurrency,1
T00039641,CUST000885,2023-07-18,09:41:45,CASH_WITHDRAWAL,53.6,Philadelphia,Travel,0
T00019221,CUST000486,2023-03-18,18:17:16,PAYMENT,73.26,San Diego,Travel,0
T00016227,CUST000201,2023-12-08,17:55:53,PAYMENT,171.89,New York,Education,0
T00033344,CUST000463,2023-10-14,16:32:26,DEBIT,168.55,Dallas,Entertainment,0
T00045352,CUST000577,2023-06-04,05:38:11,DEBIT,196.87,San Jose,Food,0
T00028319,CUST000568,2023-06-12,18:20:59,CASH_WITHDRAWAL,58.92,Philadelphia,Travel,0
T00029306,CUST000266,2023-06-28,10:19:15,TRANSFER,589.39,Dallas,Travel,0
T00017122,CUST000595,2023-06-29,06:05:50,CREDIT,2645.26,Phoenix,Travel,0
T00023389,CUST000867,2023-01-27,15:17:26,CASH_WITHDRAWAL,26.97,San Antonio,Food,0
T00040458,CUST000159,2023-11-14,12:18:05,CASH_WITHDRAWAL,277.48,San Antonio,Retail,0
T00015633,CUST000756,2023-06-02,12:39:15,PAYMENT,411.56,San Jose,Utilities,0
T00047953,CUST000787,2023-10-09,03:46:31,DEBIT,107.7,Dallas,Technology,1
T00017041,CUST000968,2023-02-28,09:15:09,TRANSFER,1730.65,San Diego,Utilities,0
T00033883,CUST000001,2023-12-11,14:48:52,CASH_WITHDRAWAL,44.18,Chicago,Technology,0
T00013713,CUST000283,2023-06-09,08:08:40,DEBIT,185.34,San Antonio,Education,0
T00034059,CUST000749,2023-01-20,07:24:01,TRANSFER,779.03,New York,Utilities,0
T00032681,CUST000118,2023-04-27,06:43:22,PAYMENT,336.4,San Jose,Utilities,0
T00019876,CUST000661,2023-04-09,15:22:07,TRANSFER,770.38,Houston,Utilities,0
T00009312,CUST000756,2023-11-30,22:56:23,DEBIT,58.75,San Diego,Utilities,0
T00019176,CUST000310,2023-11-04,21:53:34,CASH_WITHDRAWAL,66.7,Dallas,Healthcare,0
T00000780,CUST000980,2023-11-03,01:43:54,CASH_WITHDRAWAL,290.43,New York,Retail,0
T00032255,CUST000011,2023-06-05,22:46:29,PAYMENT,235.33,San Diego,Entertainment,0
T00008321,CUST000781,2023-10-02,17:26:59,DEBIT,119.89,Houston,Utilities,0
T00050920,CUST000127,2023-10-05,13:53:19,PAYMENT,440.49,Dallas,Cryptocurrency,1
T00047693,CUST000785,2023-11-20,06:39:25,TRANSFER,194.63,Los Angeles,Entertainment,1
T00012981,CUST000911,2023-05-06,07:44:28,DEBIT,65.47,Chicago,Food,0
T00047271,CUST000530,2023-11-01,08:10:41,CREDIT,1357.79,Dallas,Education,0
T00016100,CUST000233,2023-10-16,03:12:30,TRANSFER,1497.53,San Jose,Education,0
T00042737,CUST000887,2023-03-05,20:02:13,CREDIT,2737.81,Chicago,Technology,0
T00050266,CUST000332,2023-12-30,08:54:38,TRANSFER,120.59,New York,Technology,1
T00051913,CUST000720,2023-09-20,13:40:06,CREDIT,876.16,Moscow,Education,1
T00028993,CUST000288,2023-06-08,23:42:29,TRANSFER,1733.82,Houston,Entertainment,0
T00021265,CUST000033,2023-07-11,19:51:36,CASH_WITHDRAWAL,250.15,Phoenix,Education,0
T00043842,CUST000295,2023-06-29,06:35:26,CASH_WITHDRAWAL,272.94,San Antonio,Education,0
T00014511,CUST000737,2023-06-26,08:42:47,DEBIT,143.09,San Jose,Utilities,0
T00049177,CUST000525,2023-02-15,12:33:05,TRANSFER,145.48,Philadelphia,Utilities,1
T00047201,CUST000272,2023-01-31,13:32:57,DEBIT,134.78,San Antonio,Utilities,0
T00044186,CUST000667,2023-08-07,05:56:40,TRANSFER,391.52,Phoenix,Retail,0
T00003222,CUST000977,2023-03-10,00:16:14,TRANSFER,261.29,Houston,Utilities,0
T00009242,CUST000543,2023-11-03,21:16:05,DEBIT,118.07,New York,Retail,0
T00037155,CUST000569,2023-06-16,01:38:46,CASH_WITHDRAWAL,168.58,Houston,Food,0
T00039829,CUST000701,2023-05-08,11:18:51,PAYMENT,260.26,Phoenix,Education,0
T00043745,CUST000852,2023-11-16,01:47:19,PAYMENT,34.68,Dallas,Technology,0
T00006515,CUST000034,2023-12-11,15:34:49,CASH_WITHDRAWAL,172.06,Houston,Food,0
T00044984,CUST000628,2023-11-12,02:25:51,CASH_WITHDRAWAL,49.6,Houston,Healthcare,0
T00032296,CUST000208,2023-12-07,16:27:19,CREDIT,4032.78,Philadelphia,Education,0
T00001721,CUST000462,2023-08-09,05:40:54,TRANSFER,411.99,New York,Entertainment,0
T00007040,CUST000575,2023-09-12,10:59:22,DEBIT,21.65,Chicago,Food,0
T00016320,CUST000257,2023-09-13,03:35:58,CREDIT,4765.18,Dallas,Retail,0
T00017082,CUST000548,2023-08-18,23:30:35,PAYMENT,249.66,Dallas,Travel,0
T00021434,CUST000325,2023-03-02,00:49:55,DEBIT,179.5,New York,Retail,0
T00005921,CUST000003,2023-07-03,06:45:52,TRANSFER,62.84,San Jose,Technology,0
T00031373,CUST000036,2023-01-28,11:25:32,CASH_WITHDRAWAL,245.76,Phoenix,Retail,0
T00042296,CUST000009,2023-07-17,16:09:23,CASH_WITHDRAWAL,218.5,San Diego,Food,0
T00004689,CUST000673,2023-04-30,21:52:32,PAYMENT,261.61,San Antonio,Utilities,0
T00010609,CUST000364,2023-06-14,01:42:10,PAYMENT,487.59,New York,Travel,0
T00011463,CUST000446,2023-05-06,00:03:33,TRANSFER,554.44,San Jose,Technology,0
T00049695,CUST000914,2023-08-01,20:18:06,PAYMENT,528.1,Jakarta,Retail,1
T00019949,CUST000849,2023-07-11,05:33:18,CASH_WITHDRAWAL,127.29,Los Angeles,Education,0
T00013464,CUST000933,2023-06-11,13:46:56,CREDIT,1169.31,Houston,Travel,0
T00045739,CUST000503,2023-03-02,10:34:39,CASH_WITHDRAWAL,21.36,New York,Entertainment,0
T00032633,CUST000452,2023-07-04,17:17:52,CREDIT,3585.63,San Jose,Entertainment,0
T00023372,CUST000014,2023-07-23,11:09:02,PAYMENT,380.68,Dallas,Retail,0
T00006132,CUST000213,2023-12-03,21:19:12,DEBIT,189.21,Dallas,Education,0
T00045954,CUST000850,2023-09-02,10:12:17,CASH_WITHDRAWAL,193.46,San Jose,Technology,0
T00003154,CUST000423,2023-02-27,23:19:32,CASH_WITHDRAWAL,163.27,Philadelphia,Healthcare,0
T00023200,CUST000390,2023-12-04,09:53:28,TRANSFER,1590.53,Los Angeles,Food,0
T00005215,CUST000808,2023-06-14,15:37:55,CREDIT,2574.44,New York,Food,0
T00004021,CUST000144,2023-10-04,19:48:08,CASH_WITHDRAWAL,48.39,Los Angeles,Healthcare,0
T00016842,CUST000229,2023-01-15,09:39:52,DEBIT,87.11,Los Angeles,Entertainment,0
T00028107,CUST000246,2023-12-15,22:17:03,PAYMENT,116.18,San Diego,Education,0
T00044640,CUST000149,2023-11-08,23:14:26,PAYMENT,180.87,Los Angeles,Technology,0
T00017080,CUST000117,2023-06-21,19:30:37,PAYMENT,463.18,Philadelphia,Utilities,0
T00037231,CUST000107,2023-04-11,08:17:32,TRANSFER,1007.23,Philadelphia,Healthcare,0
T00029205,CUST000067,2023-12-04,14:51:33,CREDIT,3348.13,Dallas,Travel,0
T00008665,CUST000247,2023-07-22,22:52:09,PAYMENT,67.42,Philadelphia,Healthcare,0
T00052049,CUST000798,2023-10-26,02:23:42,PAYMENT,916.88,San Diego,Cryptocurrency,1
T00039822,CUST000981,2023-02-11,14:13:13,DEBIT,75.65,Philadelphia,Utilities,0
T00046120,CUST000686,2023-10-19,11:09:42,DEBIT,184.07,Chicago,Education,0
